328,Vallejo,Vallejo 70.881 #112,#112,6F694B,Yellow green,Acrylic,
329,Vallejo,Vallejo 70.882 #118,#118,7E7C5B,Middlestone,Acrylic,
330,Vallejo,Vallejo 70.883 #152,#152,CBCBBE,Silvergrey,Acrylic,
331,Vallejo,Vallejo 70.884 #104,#104,7C7B66,Stone grey,Acrylic,
332,Vallejo,Vallejo 70.885 #109,#109,92A689,Pastel green,Acrylic,
333,Vallejo,Vallejo 70.886 #101,#101,635C49,Green-grey,Acrylic,
334,Vallejo,Vallejo 70.887 #93,#93,3E4444,Brown violet,Acrylic,
335,Vallejo,Vallejo 70.888 #92,#92,323C3D,Olive grey,Acrylic,
336,Vallejo,Vallejo 70.889 #91,#91,343338,U.S. olive drap,Acrylic,
337,Vallejo,Vallejo 70.890 #90,#90,3B453C,Reflective green,Acrylic,
338,Vallejo,Vallejo 70.891 #74,#74,456C51,Intermediate green,Acrylic,
339,Vallejo,Vallejo 70.892 #87,#87,272C28,Yellow olive,Acrylic,
340,Vallejo,Vallejo 70.893 #95,#95,3D4746,U.S. dark green,Acrylic,
341,Vallejo,Vallejo 70.894 #96,#96,313B3D,Russian green,Acrylic,
342,Vallejo,Vallejo 70.895 #88,#88,3C4B48,Gunship green,Acrylic,
343,Vallejo,Vallejo 70.896 #99,#99,303C41,Cam.extra dark green,Acrylic,
344,Vallejo,Vallejo 70.897 #98,#98,2D3C43,Bronze green,Acrylic,
345,Vallejo,Vallejo 70.898 #48,#48,2A3037,Dark sea blue,Acrylic,
346,Vallejo,Vallejo 70.899 #50,#50,242631,Dark prussian,Acrylic,
347,Vallejo,Vallejo 70.900 #59,#59,4B596A,French mirage blue,Acrylic,
348,Vallejo,Vallejo 70.901 #63,#63,566577,Pastel blue,Acrylic,
349,Vallejo,Vallejo 70.902 #62,#62,5F618D,Azure,Acrylic,
350,Vallejo,Vallejo 70.903 #60,#60,4A5C6B,Intermediate blue,Acrylic,
351,Vallejo,Vallejo 70.904 #157,#157,47555E,Dark bluegrey,Acrylic,
352,Vallejo,Vallejo 70.905 #156,#156,7E868B,Pale bluegrey,Acrylic,
353,Vallejo,Vallejo 70.906 #64,#64,759494,Pale blue,Acrylic,
354,Vallejo,Vallejo 70.907 #153,#153,AEBBBD,Pale greyblue,Acrylic,
355,Vallejo,Vallejo 70.908 #30,#30,964137,Carmine red,Acrylic,
356,Vallejo,Vallejo 70.909 #28,#28,BA4833,Vermillion,Acrylic,
357,Vallejo,Vallejo 70.910 #27,#27,CA5536,Orange red,Acrylic,
358,Vallejo,Vallejo 70.911 #22,#22,DF743D,Light orange,Acrylic,
359,Vallejo,Vallejo 70.912 #122,#122,8C744C,Tan yellow,Acrylic,
360,Vallejo,Vallejo 70.913 #121,#121,A57D4A,Yellow ochre,Acrylic,
361,Vallejo,Vallejo 70.914 #119,#119,8C7963,Green ochre,Acrylic,
362,Vallejo,Vallejo 70.915 #14,#14,F8DB5D,Deep yellow,Acrylic,
363,Vallejo,Vallejo 70.916 #9,#9,C9B873,Sand Yellow,Acrylic,
364,Vallejo,Vallejo 70.917 #8,#8,C9BC85,Beige,Acrylic,
365,Vallejo,Vallejo 70.918 #5,#5,FDFAF3,Ivory,Acrylic,
366,Vallejo,Vallejo 70.919 #2,#2,FCFCF4,Foundation white,Acrylic,
367,Vallejo,Vallejo 70.920 #85,#85,36443D,German uniform,Acrylic,
368,Vallejo,Vallejo 70.921 #141,#141,544231,English uniform,Acrylic,
369,Vallejo,Vallejo 70.922 #84,#84,475732,Usa uniform,Acrylic,
370,Vallejo,Vallejo 70.923 #117,#117,74694E,Japan uniform,Acrylic,
371,Vallejo,Vallejo 70.924 #94,#94,474D49,Russian uniform WW2,Acrylic,
372,Vallejo,Vallejo 70.925 #52,#52,222A46,Blue,Acrylic,
373,Vallejo,Vallejo 70.926 #33,#33,6C3A36,Red,Acrylic,
374,Vallejo,Vallejo 70.927 #19,#19,C19464,Dark flesh,Acrylic,
375,Vallejo,Vallejo 70.928 #6,#6,F7E5C6,Light flesh,Acrylic,
376,Vallejo,Vallejo 70.929 #129,#129,A06950,Light brown,Acrylic,
377,Vallejo,Vallejo 70.930 #53,#53,303E63,Darkblue,Acrylic,
378,Vallejo,Vallejo 70.934 #186,#186,CB4D35,Transparent red,Acrylic,Clear
379,Vallejo,Vallejo 70.935 #185,#185,DA966D,Transparent orange,Acrylic,Clear
380,Vallejo,Vallejo 70.936 #188,#188,5B8683,Transparent green,Acrylic,Clear
381,Vallejo,Vallejo 70.937 #184,#184,F4E27E,Transparent yellow,Acrylic,Clear
382,Vallejo,Vallejo 70.938 #187,#187,767C8C,Transparent blue,Acrylic,Clear
383,Vallejo,Vallejo 70.939 #181,#181,937E62,Smoke,Acrylic,
384,Vallejo,Vallejo 70.940 #138,#138,644A49,Saddle brown,Acrylic,
385,Vallejo,Vallejo 70.941 #148,#148,483D39,Burnt umber,Acrylic,
386,Vallejo,Vallejo 70.942 #75,#75,377A5B,Light green,Acrylic,
387,Vallejo,Vallejo 70.943 #61,#61,484F64,Grey blue,Acrylic,
388,Vallejo,Vallejo 70.944 #39,#39,BE716D,Old rose,Acrylic,
389,Vallejo,Vallejo 70.945 #42,#42,823840,Magenta,Acrylic,
390,Vallejo,Vallejo 70.946 #32,#32,7E4546,Dark red,Acrylic,
391,Vallejo,Vallejo 70.947 #29,#29,A54336,Red,Acrylic,
392,Vallejo,Vallejo 70.948 #16,#16,F3BB6A,Golden yellow,Acrylic,
393,Vallejo,Vallejo 70.949 #10,#10,FCEE7A,Light Yellow,Acrylic,
394,Vallejo,Vallejo 70.950 #169,#169,252527,Black,Acrylic,
395,Vallejo,Vallejo 70.951 #1,#1,FDF8F3,White,Acrylic,Matt
396,Vallejo,Vallejo 70.952 #11,#11,FAF264,Lemon Yellow,Acrylic,
397,Vallejo,Vallejo 70.953 #15,#15,F8C85E,Flat yellow,Acrylic,
398,Vallejo,Vallejo 70.954 #78,#78,BED264,Yellow green,Acrylic,
399,Vallejo,Vallejo 70.955 #18,#18,C59875,Flat flesh,Acrylic,
400,Vallejo,Vallejo 70.956 #25,#25,DA5530,Clear orange,Acrylic,
401,Vallejo,Vallejo 70.957 #31,#31,853E3A,Flat red,Acrylic,
402,Vallejo,Vallejo 70.958 #40,#40,BB6B80,Pink,Acrylic,
403,Vallejo,Vallejo 70.959 #44,#44,603E4E,Purple,Acrylic,
404,Vallejo,Vallejo 70.960 #47,#47,3A2F4B,Violet,Acrylic,
405,Vallejo,Vallejo 70.961 #67,#67,8CBADF,Sky blue,Acrylic,
406,Vallejo,Vallejo 70.962 #56,#56,3B4D77,Flat blue,Acrylic,
407,Vallejo,Vallejo 70.963 #57,#57,32486C,Medium blue,Acrylic,
408,Vallejo,Vallejo 70.964 #58,#58,3D4C5C,Field blue,Acrylic,
409,Vallejo,Vallejo 70.965 #51,#51,323D50,Prussian blue,Acrylic,
410,Vallejo,Vallejo 70.966 #69,#69,3A6A81,Turqoise,Acrylic,
411,Vallejo,Vallejo 70.967 #82,#82,55673F,Olive green,Acrylic,
412,Vallejo,Vallejo 70.968 #83,#83,31452C,Flat green,Acrylic,
413,Vallejo,Vallejo 70.969 #73,#73,306257,Park green flat,Acrylic,
414,Vallejo,Vallejo 70.970 #72,#72,2D4B40,Deep green,Acrylic,
415,Vallejo,Vallejo 70.971 #106,#106,93A79C,Green grey jn,Acrylic,
416,Vallejo,Vallejo 70.972 #107,#107,617979,Light green bl,Acrylic,
417,Vallejo,Vallejo 70.973 #108,#108,879C9D,Light sea grey,Acrylic,
418,Vallejo,Vallejo 70.974 #76,#76,5A8B78,Green sky,Acrylic,
419,Vallejo,Vallejo 70.975 #89,#89,343D39,Military green ja,Acrylic,
420,Vallejo,Vallejo 70.976 #120,#120,BBB992,Buff,Acrylic,
421,Vallejo,Vallejo 70.977 #125,#125,937647,Desert yellow,Acrylic,
422,Vallejo,Vallejo 70.978 #116,#116,79765A,Dark yellow,Acrylic,
423,Vallejo,Vallejo 70.979 #97,#97,2C353A,German cam. dark green,Acrylic,
424,Vallejo,Vallejo 70.980 #100,#100,24343A,Black green,Acrylic,
425,Vallejo,Vallejo 70.981 #131,#131,99624B,Orange brown,Acrylic,
426,Vallejo,Vallejo 70.982 #137,#137,5D3B3C,Cavalry brown,Acrylic,
427,Vallejo,Vallejo 70.983 #143,#143,634A32,Flat earth,Acrylic,
428,Vallejo,Vallejo 70.984 #140,#140,503B3D,Flat brown,Acrylic,
429,Vallejo,Vallejo 70.985 #146,#146,3C2923,Hull red,Acrylic,
430,Vallejo,Vallejo 70.986 #110,#110,A9B2A2,Deck tan,Acrylic,
431,Vallejo,Vallejo 70.987 #111,#111,757C70,Medium grey,Acrylic,
432,Vallejo,Vallejo 70.988 #115,#115,706F5D,Khaki,Acrylic,
433,Vallejo,Vallejo 70.989 #154,#154,9AA0A0,Sky grey,Acrylic,
434,Vallejo,Vallejo 70.990 #155,#155,72777B,Light grey,Acrylic,
435,Vallejo,Vallejo 70.991 #159,#159,5D6165,Dark sea grey,Acrylic,
436,Vallejo,Vallejo 70.992 #160,#160,4B5766,Neutral grey,Acrylic,
437,Vallejo,Vallejo 70.993 #151,#151,DDDED7,Flat aluminium,Acrylic,
438,Vallejo,Vallejo 70.994 #166,#166,2A2D2F,Dark grey,Acrylic,
439,Vallejo,Vallejo 70.995 #167,#167,252B2B,German grey,Acrylic,
440,Vallejo,Vallejo 70.996 #172,#172,B6A164,Gold,Acrylic,
441,Vallejo,Vallejo 70.997 #171,#171,B4BCBB,Silver,Acrylic,
442,Vallejo,Vallejo 70.998 #175,#175,534F3D,Bronze,Acrylic,
443,Vallejo,Vallejo 70.999 #176,#176,854E3B,Copper,Acrylic,
444,Testors,Testors 1103,1103,DC0015,Red,Enamel,
445,Testors,Testors 1104,1104,890022,Dark Red,Enamel,
446,Testors,Testors 1108,1108,0097DB,Light Blue,Enamel,
447,Testors,Testors 1110,1110,005DB2,Bright Blue,Enamel,
448,Testors,Testors 1111,1111,003C87,Dark Blue,Enamel,
449,Testors,Testors 1112,1112,FEF359,Light Yellow,Enamel,
450,Testors,Testors 1114,1114,FCAE00,Yellow,Enamel,
451,Testors,Testors 1116,1116,FDD6BD,Cream,Enamel,
452,Testors,Testors 1124,1124,007431,Green,Enamel,
453,Testors,Testors 1127,1127,F37000,Orange,Enamel,
454,Testors,Testors 1133,1133,815D48,Light Brown,Enamel,
455,Testors,Testors 1134,1134,A3A9D5,Purple,Enamel,
456,Testors,Testors 1138,1138,737877,Gray,Enamel,
457,Testors,Testors 1140,1140,210000,Brown,Enamel,
458,Testors,Testors 1141,1141,B0764F,Wood,Enamel,
459,Testors,Testors 1144,1144,D4953E,Gold,Enamel,
460,Testors,Testors 1145,1145,FEFEFE,White,Enamel,
461,Testors,Testors 1146,1146,A4AFB5,Silver,Enamel,
462,Testors,Testors 1147,1147,050001,Black,Enamel,
463,Testors,Testors 1149,1149,262627,Flat Black,Enamel,
464,Testors,Testors 1150,1150,D4020A,Flat Red,Enamel,
465,Testors,Testors 1151,1151,C36D37,Copper,Enamel,
466,Testors,Testors 1152,1152,C60027,Metallic Red,Enamel,
467,Testors,Testors 1162,1162,0097DB,Flat Sky Blue,Enamel,
468,Testors,Testors 1163,1163,566873,Flat Battle Gray,Enamel,
469,Testors,Testors 1164,1164,5F6A18,Flat Olive Drab Green,Enamel,
470,Testors,Testors 1165,1165,635F23,Flat Olive Drab,Enamel,
471,Testors,Testors 1166,1166,954500,Flat Military Brown,Enamel,
472,Testors,Testors 1167,1167,B07D5E,Flat Tan,Enamel,
473,Testors,Testors 1168,1168,FEFEFE,Flat White,Enamel,
474,Testors,Testors 1169,1169,FEC300,Flat Yellow,Enamel,
475,Testors,Testors 1170,1170,DD9564,Flat Light Tan,Enamel,
476,Testors,Testors 1171,1171,003D28,Flat Beret Green,Enamel,
477,Testors,Testors 1172,1172,00224A,Flat Sea Blue,Enamel,
478,Testors,Testors 1180,1180,847E84,Steel,Enamel,
479,Testors,Testors 1181,1181,BDC0C2,Aluminum,Enamel,
480,Testors,Testors 1182,1182,B0742A,Brass,Enamel,
481,Testors,Testors 1183,1183,3E1A00,Rubber,Enamel,
482,Testors,Testors 1184,1184,DECB00,Zinc Chromate,Enamel,
483,Testors,Testors 1185,1185,5A2D1E,Rust,Enamel,
484,Testors,Testors 1201,1201,D4B079,Champagne Gold,Enamel,
485,Testors,Testors 1203,1203,DC0015,Red,Enamel,
486,Testors,Testors 1204,1204,890022,Dark Red,Enamel,
487,Testors,Testors 1208,1208,0097DB,Light Blue,Enamel,
488,Testors,Testors 1210,1210,005DB2,Bright Blue,Enamel,
489,Testors,Testors 1211,1211,003C87,Dark Blue,Enamel,
490,Testors,Testors 1214,1214,FCAE00,Yellow,Enamel,
491,Testors,Testors 1224,1224,007431,Green,Enamel,
492,Testors,Testors 1226,1226,989E92,Flat Dark Aircraft Gray,Enamel,
493,Testors,Testors 1231,1231,EA0006,Bright Red,Enamel,
494,Testors,Testors 1233,1233,B3B2A3,Flat Light Aircraft Gray,Enamel,
495,Testors,Testors 1234,1234,A3A9D5,Purple,Enamel,
496,Testors,Testors 1238,1238,737877,Gray,Enamel,
497,Testors,Testors 1240,1240,210000,Brown,Enamel,
498,Testors,Testors 1241,1241,B0764F,Wood,Enamel,
499,Testors,Testors 1244,1244,D4953E,Gold,Enamel,
500,Testors,Testors 1245,1245,FEFEFE,White,Enamel,
501,Testors,Testors 1246,1246,A4AFB5,Silver,Enamel,
502,Testors,Testors 1247,1247,050001,Black,Enamel,
503,Testors,Testors 1249,1249,262627,Flat Black,Enamel,
504,Testors,Testors 1250,1250,D4020A,Flat Red,Enamel,
505,Testors,Testors 1251,1251,C36D37,Copper,Enamel,
506,Testors,Testors 1257,1257,0057AC,Transparent Blue,Enamel,
507,Testors,Testors 1258,1258,FEFEFE,Flat White,Enamel,
508,Testors,Testors 1265,1265,635F23,Flat Olive Drab,Enamel,
509,Testors,Testors 1290,1290,CACCCD,Chrome,Enamel,
510,Testors,Testors 1529,1529,9A0F1E,Red Metal Flake,Enamel,
511,Testors,Testors 1530,1530,005F31,Green Metal Flake,Enamel,
512,Testors,Testors 1531,1531,980A53,Purple Metal Flake,Enamel,
513,Testors,Testors 1539,1539,00579E,Blue Metal Flake,Enamel,
514,Testors,Testors 1542,1542,B8A900,Gold Metal Flake,Enamel,
515,Testors,Testors 1601,1601,008A4E,Candy Green,Enamel,
516,Testors,Testors 1605,1605,D40022,Candy Red,Enamel,
517,Testors,Testors 1607,1607,D3005A,Hot Rod Red,Enamel,
518,Testors,Testors 1617,1617,AC093D,Candy Grape,Enamel,
519,Testors,Testors 1628,1628,EC2605,Competition Orange,Enamel,
520,Testors,Testors 1629,1629,9A0F1E,Red Metal Flake,Enamel,
521,Testors,Testors 1630,1630,005F31,Green Metal Flake,Enamel,
522,Testors,Testors 1631,1631,980A53,Purple Metal Flake,Enamel,
523,Testors,Testors 1632,1632,FECD00,Bug Yellow,Enamel,
524,Testors,Testors 1633,1633,B8A900,Sublime Green,Enamel,
525,Testors,Testors 1634,1634,262627,Transparent Black Window Tint,Enamel,
526,Testors,Testors 1639,1639,00579E,Blue Metal Flake,Enamel,
527,Testors,Testors 1642,1642,B8A900,Gold Metal Flake,Enamel,
528,Testors,Testors 1801,1801,BC001A,Cherry Red,Enamel,
529,Testors,Testors 1804,1804,17719E,Blue Pearl,Enamel,
530,Testors,Testors 1806,1806,000A27,Midnight Blue,Enamel,
531,Testors,Testors 1813,1813,262627,Black Pearl,Enamel,
532,Testors,Testors 2503C,2503C,DC0015,Red,Enamel,
533,Testors,Testors 2508C,2508C,0097DB,Light Blue,Enamel,
534,Testors,Testors 2511C,2511C,003C87,Dark Blue,Enamel,
535,Testors,Testors 2514C,2514C,FCAE00,Yellow,Enamel,
536,Testors,Testors 2524C,2524C,007431,Green,Enamel,
537,Testors,Testors 2527C,2527C,F37000,Orange,Enamel,
538,Testors,Testors 2538C,2538C,737877,Gray,Enamel,
539,Testors,Testors 2540C,2540C,210000,Brown,Enamel,
540,Testors,Testors 2544C,2544C,D4953E,Gold,Enamel,
541,Testors,Testors 2545C,2545C,FEFEFE,White,Enamel,
542,Testors,Testors 2546C,2546C,A4AFB5,Silver,Enamel,
543,Testors,Testors 2547C,2547C,050001,Black,Enamel,
544,Testors,Testors 2549C,2549C,262627,Flat Black,Enamel,
545,Humbrol,Humbrol 208,208,43B64D,Signal Green,Enamel,Fluorescent
546,Humbrol,Humbrol 209,209,ED282A,Fire Orange,Enamel,Fluorescent
547,Humbrol,Humbrol 2,2,008E4C,Emerald,Enamel,Gloss
548,Humbrol,Humbrol 3,3,004617,Brunswick Green,Enamel,Gloss
549,Humbrol,Humbrol 5,5,667178,Dark Grey,Enamel,Gloss
550,Humbrol,Humbrol 7,7,FCBF50,Light Buff,Enamel,Gloss
551,Humbrol,Humbrol 9,9,A76134,Tan,Enamel,Gloss
552,Humbrol,Humbrol 10,10,3D3A39,Service Brown,Enamel,Gloss
553,Humbrol,Humbrol 14,14,005DAB,French Blue,Enamel,Gloss
554,Humbrol,Humbrol 15,15,003469,Midnight Blue,Enamel,Gloss
555,Humbrol,Humbrol 18,18,F47521,Orange,Enamel,Gloss
556,Humbrol,Humbrol 19,19,DD1736,Bright Red,Enamel,Gloss
557,Humbrol,Humbrol 20,20,900026,Crimson,Enamel,Gloss
558,Humbrol,Humbrol 21,21,221F20,Black,Enamel,Gloss
559,Humbrol,Humbrol 22,22,FFFFFF,White,Enamel,Gloss
560,Humbrol,Humbrol 38,38,6DB544,Lime,Enamel,Gloss
561,Humbrol,Humbrol 40,40,9D9FA2,Pale Grey,Enamel,Gloss
562,Humbrol,Humbrol 41,41,F2ECB6,Ivory,Enamel,Gloss
563,Humbrol,Humbrol 47,47,48B3DF,Sea Blue,Enamel,Gloss
564,Humbrol,Humbrol 48,48,1E8DAE,Mediterranean Blue,Enamel,Gloss
565,Humbrol,Humbrol 68,68,180250,Purple,Enamel,Gloss
566,Humbrol,Humbrol 69,69,FEDC00,Yellow,Enamel,Gloss
567,Humbrol,Humbrol 200,200,ECA4A9,Pink,Enamel,Gloss
568,Humbrol,Humbrol 1,1,515C56,Primer,Enamel,Matt
569,Humbrol,Humbrol 23,23,C9E8DD,Duck Egg Blue,Enamel,Matt
570,Humbrol,Humbrol 24,24,FEBF4D,Trainer Yellow,Enamel,Matt
571,Humbrol,Humbrol 25,25,114C94,Matt Blue,Enamel,Matt
572,Humbrol,Humbrol 26,26,916D3D,Matt Khaki,Enamel,Matt
573,Humbrol,Humbrol 27,27,525D59,Matt Sea Grey,Enamel,Matt
574,Humbrol,Humbrol 28,28,BBBBB0,Camouflage Grey,Enamel,Matt
575,Humbrol,Humbrol 29,29,776B5E,Matt Dark Earth,Enamel,Matt
576,Humbrol,Humbrol 30,30,086D4F,Matt Dark Green,Enamel,Matt
577,Humbrol,Humbrol 31,31,55686A,Matt Slate Grey,Enamel,Matt
578,Humbrol,Humbrol 32,32,454C52,Matt Dark Grey,Enamel,Matt
579,Humbrol,Humbrol 33,33,221F1E,Matt Black,Enamel,Matt
580,Humbrol,Humbrol 34,34,FFFFFF,Matt White,Enamel,Matt
581,Humbrol,Humbrol 60,60,B9131B,Matt Scarlet,Enamel,Matt
582,Humbrol,Humbrol 61,61,EF9267,Matt Flesh,Enamel,Matt
583,Humbrol,Humbrol 62,62,A46245,Matt Leather,Enamel,Matt
584,Humbrol,Humbrol 63,63,CD985D,Matt Sand,Enamel,Matt
585,Humbrol,Humbrol 64,64,8E979D,Matt Light Grey,Enamel,Matt
586,Humbrol,Humbrol 65,65,ADCEC8,Matt Aircraft Blue,Enamel,Matt
587,Humbrol,Humbrol 66,66,334648,Matt Olive Drab,Enamel,Matt
588,Humbrol,Humbrol 67,67,244042,Matt Tank Grey,Enamel,Matt
589,Humbrol,Humbrol 70,70,8D543D,Matt Brick Red,Enamel,Matt
590,Humbrol,Humbrol 72,72,9B8E80,Matt Khaki Drill,Enamel,Matt
591,Humbrol,Humbrol 73,73,91545F,Matt Wine,Enamel,Matt
592,Humbrol,Humbrol 74,74,FED659,Matt Linen,Enamel,Matt
593,Humbrol,Humbrol 75,75,4E605B,Matt Bronze Green,Enamel,Matt
594,Humbrol,Humbrol 76,76,467261,Matt Uniform Green,Enamel,Matt
595,Humbrol,Humbrol 77,77,4B6676,Matt Navy Blue,Enamel,Matt
596,Humbrol,Humbrol 78,78,2D5A43,Matt Cockpit Green,Enamel,Matt
597,Humbrol,Humbrol 79,79,606975,Matt Blue Grey,Enamel,Matt
598,Humbrol,Humbrol 80,80,607556,Matt Grass Green,Enamel,Matt
599,Humbrol,Humbrol 81,81,D4BD56,Matt Pale Yellow,Enamel,Matt
600,Humbrol,Humbrol 82,82,DF6943,Matt Orange Lining,Enamel,Matt
601,Humbrol,Humbrol 83,83,AC923C,Matt Ochre,Enamel,Matt
602,Humbrol,Humbrol 84,84,6D5000,Matt Mid Stone,Enamel,Matt
603,Humbrol,Humbrol 86,86,636953,Matt Light Olive,Enamel,Matt
604,Humbrol,Humbrol 87,87,798E94,Matt Steel Grey,Enamel,Matt
605,Humbrol,Humbrol 88,88,4D7245,Matt Deck Green,Enamel,Matt
606,Humbrol,Humbrol 89,89,2F96B7,Matt Middle Blue,Enamel,Matt
607,Humbrol,Humbrol 90,90,D1E7B8,Matt Beige Green,Enamel,Matt
608,Humbrol,Humbrol 91,91,002509,Matt Black Green,Enamel,Matt
609,Humbrol,Humbrol 93,93,B8945F,Matt Desert Yellow,Enamel,Matt
610,Humbrol,Humbrol 94,94,C29C77,Matt Brown Yellow,Enamel,Matt
611,Humbrol,Humbrol 96,96,587793,Matt RAF Blue,Enamel,Matt
612,Humbrol,Humbrol 98,98,725D50,Matt Chocolate,Enamel,Matt
613,Humbrol,Humbrol 99,99,F7E203,Matt Lemon,Enamel,Matt
614,Humbrol,Humbrol 100,100,C05645,Matt Red Brown,Enamel,Matt
615,Humbrol,Humbrol 101,101,427E65,Matt Mid Green,Enamel,Matt
616,Humbrol,Humbrol 102,102,5C7661,Matt Army Green,Enamel,Matt
617,Humbrol,Humbrol 103,103,E5CE8D,Matt Cream,Enamel,Matt
618,Humbrol,Humbrol 104,104,1D4F6D,Matt Oxford Blue,Enamel,Matt
619,Humbrol,Humbrol 105,105,5F7661,Matt Marine Green,Enamel,Matt
620,Humbrol,Humbrol 106,106,5A5E62,Matt Ocean Grey,Enamel,Matt
621,Humbrol,Humbrol 109,109,4D82AC,Matt WWI Blue,Enamel,Matt
622,Humbrol,Humbrol 110,110,8D6D5B,Matt Natural Wood,Enamel,Matt
623,Humbrol,Humbrol 113,113,A57165,Matt Rust,Enamel,Matt
624,Humbrol,Humbrol 116,116,325D4C,Matt US Dark Green,Enamel,Matt
625,Humbrol,Humbrol 117,117,48674A,Matt US Light Green,Enamel,Matt
626,Humbrol,Humbrol 118,118,A4816C,Matt US Tan,Enamel,Matt
627,Humbrol,Humbrol 119,119,A57661,Matt Light Earth,Enamel,Matt
628,Humbrol,Humbrol 120,120,00693F,Matt Light Green,Enamel,Matt
629,Humbrol,Humbrol 121,121,DAC79C,Matt Pale Stone,Enamel,Matt
630,Humbrol,Humbrol 140,140,808E93,Matt Gull Grey,Enamel,Matt
631,Humbrol,Humbrol 144,144,5C7686,Intermediate Blue,Enamel,Matt
632,Humbrol,Humbrol 145,145,657279,Matt Medium Grey,Enamel,Matt
633,Humbrol,Humbrol 147,147,C8CBCB,Matt Light Grey,Enamel,Matt
634,Humbrol,Humbrol 148,148,FED89A,Matt Radome Tan,Enamel,Matt
635,Humbrol,Humbrol 149,149,035A49,Matt Dark Green,Enamel,Matt
636,Humbrol,Humbrol 150,150,536027,Matt Forest Green,Enamel,Matt
637,Humbrol,Humbrol 153,153,B21019,Insignia Red,Enamel,Matt
638,Humbrol,Humbrol 154,154,FCB314,Insignia Yellow,Enamel,Matt
639,Humbrol,Humbrol 155,155,46583E,Matt Olive Drab,Enamel,Matt
640,Humbrol,Humbrol 156,156,767875,Dark Camouflage Grey,Enamel,Matt
641,Humbrol,Humbrol 157,157,065B7E,Azure Blue,Enamel,Matt
642,Humbrol,Humbrol 159,159,47593D,Khaki Drab,Enamel,Matt
643,Humbrol,Humbrol 160,160,5E331A,German Red Brown,Enamel,Matt
644,Humbrol,Humbrol 171,171,936E5B,Antique Bronze,Enamel,Matt
645,Humbrol,Humbrol 186,186,7D5E4F,Brown,Enamel,Matt
646,Humbrol,Humbrol 187,187,6E5100,Dark Stone,Enamel,Matt
647,Humbrol,Humbrol 224,224,6A6964,Dark Slate Grey,Enamel,Matt
648,Humbrol,Humbrol 225,225,B2855D,Middle Stone,Enamel,Matt
649,Humbrol,Humbrol 226,226,6A6D50,Interior Green,Enamel,Matt
650,Humbrol,Humbrol 250,250,B88C6F,Matt Desert Sand,Enamel,Matt
651,Humbrol,Humbrol 11,11,CED5DA,Silver,Enamel,Metallic
652,Humbrol,Humbrol 12,12,996A37,Copper,Enamel,Metallic
653,Humbrol,Humbrol 16,16,DCAB25,Gold,Enamel,Metallic
654,Humbrol,Humbrol 50,50,009D67,Green Mist,Enamel,Metallic
655,Humbrol,Humbrol 51,51,BD1759,Sunset Red,Enamel,Metallic
656,Humbrol,Humbrol 52,52,006CAE,Baltic Blue,Enamel,Metallic
657,Humbrol,Humbrol 53,53,2C2E19,Gunmetal,Enamel,Metallic
658,Humbrol,Humbrol 54,54,DC9017,Brass,Enamel,Metallic
659,Humbrol,Humbrol 55,55,AC5C0F,Bronze,Enamel,Metallic
660,Humbrol,Humbrol 56,56,AEC1CB,Aluminum,Enamel,Metallic
661,Humbrol,Humbrol 191,191,D8E3E9,Chrome Silver,Enamel,Metallic
662,Humbrol,Humbrol 201,201,091208,Metallic Black,Enamel,Metallic
663,Humbrol,Humbrol 222,222,0D4689,Moonlight Blue,Enamel,Metallic
664,Humbrol,Humbrol 71,71,E8D3AC,Satin Oak,Enamel,Satin
665,Humbrol,Humbrol 85,85,020503,Coal Black,Enamel,Satin
666,Humbrol,Humbrol 123,123,626F77,Extra Dark Sea Grey,Enamel,Satin
667,Humbrol,Humbrol 125,125,616F78,Satin US Dark Grey,Enamel,Satin
668,Humbrol,Humbrol 126,126,7F8885,Satin US Medium Grey,Enamel,Satin
669,Humbrol,Humbrol 127,127,9CB7C4,Satin US Ghost Grey,Enamel,Satin
670,Humbrol,Humbrol 128,128,81A6B6,Satin US Compass Grey,Enamel,Satin
671,Humbrol,Humbrol 129,129,929C9D,Satin US Gull Grey,Enamel,Satin
672,Humbrol,Humbrol 130,130,FFFFFE,Satin White,Enamel,Satin
673,Humbrol,Humbrol 131,131,1E772C,Satin Mid Green,Enamel,Satin
674,Humbrol,Humbrol 132,132,D35642,Satin Red,Enamel,Satin
675,Humbrol,Humbrol 133,133,823130,Satin Brown,Enamel,Satin
676,Humbrol,Humbrol 220,220,C3151B,Ferrari Red,Enamel,
677,Humbrol,Humbrol 1321,1321,BF3126,Red,Enamel,
678,Humbrol,Humbrol 1322,1322,F04D22,Orange,Enamel,
679,Humbrol,Humbrol 1325,1325,5F9148,Green,Enamel,
858,mr-hobby,Mr.Color C1,C1,FFFFFF,White,Solvent-based Acrylic,Gloss
859,mr-hobby,Mr.Color C2,C2,231F20,Black,Solvent-based Acrylic,Gloss
860,mr-hobby,Mr.Color C3,C3,ED1C24,Red,Solvent-based Acrylic,Gloss
861,mr-hobby,Mr.Color C4,C4,FFDD00,Yellow,Solvent-based Acrylic,Gloss
862,mr-hobby,Mr.Color C5,C5,005BAB,Blue,Solvent-based Acrylic,Gloss
863,mr-hobby,Mr.Color C6,C6,006835,Green,Solvent-based Acrylic,Gloss
